Plot ID	Sp Code	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP64	NA	31	0	0	0	0
BSP93	NA	11	0	0	0	0
BSP93	NA	13	0	0	0	0
BSP93	NA	14	0	0	0	0
BSP93	NA	14	0	0	0	0
BSP93	NA	15	0	0	0	0
BSP93	NA	15	0	0	0	0
BSP93	NA	15	0	0	0	0
BSP93	NA	16	0	0	0	0
BSP93	NA	17	0	0	0	0
BSP93	NA	20	0	0	0	0
BSP93	NA	21	0	0	0	0
BSP93	NA	21	0	0	0	0
BSP93	NA	21	0	0	0	0
BSP93	NA	23	0	0	0	0
BSP93	NA	24	0	0	0	0
BSP93	NA	26	0	0	0	0
BSP96	NA	16	0	0	0	0
BSP96	NA	18	0	0	0	0
BSP96	NA	18	0	0	0	0
BSP96	NA	19	0	0	0	0
BSP96	NA	19	0	0	0	0
BSP96	NA	19	0	0	0	0
BSP96	NA	20	0	0	0	0
BSP96	NA	20	0	0	0	0
BSP96	NA	20	0	0	0	0
BSP96	NA	21	0	0	0	0
BSP96	NA	24	0	0	0	0
BSP96	NA	25	0	0	0	0
BSP96	NA	25	0	0	0	0
BSP96	NA	26	0	0	0	0
BSP96	NA	27	0	0	0	0
BSP96	NA	28	0	0	0	0
BSP96	NA	28	0	0	0	0
BSP96	NA	28	0	0	0	0
BSP96	NA	29	0	0	0	0
BSP96	NA	32	0	0	0	0
BSP96	NA	32	0	0	0	0
BSP96	NA	33	0	0	0	0
BSP96	NA	34	0	0	0	0
BSP96	NA	38	0	0	0	0
BSP97	NA	18	0	0	0	0
BSP97	NA	22	0	0	0	0
BSP97	NA	25	0	0	0	0
BSP97	NA	26	0	0	0	0
BSP97	NA	35	0	0	0	0
BSP97	NA	42	0	0	0	0
BSP12	Bauhfove	229	0	0	0	0
BSP20	NA	54	0	0	0	0
BSP20	NA	62	0	0	0	0
BSP20	NA	91	0	0	0	0
BSP20	NA	105	0	0	0	0
BSP1	Bauhmala	59	0	0	0	0
BSP31	NA	41	0	0	0	0
BSP31	NA	74	0	0	0	0
BSP44	NA	140	0	0	0	0
BSP85	NA	175	0	0	0	0
BSP85	NA	183	0	0	0	0
BSP85	NA	276	0	0	0	0
BSP85	NA	332	0	0	0	0
BSP86	NA	98	0	0	0	0
BSP86	NA	102	0	0	0	0
BSP87	NA	113	0	0	0	0
BSP1	Bauhphoe	15	0	0	0	0
BSP100	Bauhrace	16	0	0	0	0
BSP100	NA	18	0	0	0	0
BSP21	NA	27	0	0	0	0
BSP21	NA	34	0	0	0	0
BSP21	NA	38	0	0	0	0
BSP21	NA	41	0	0	0	0
BSP21	NA	41	0	0	0	0
BSP21	NA	43	0	0	0	0
BSP21	NA	52	0	0	0	0
BSP21	NA	67	0	0	0	0
BSP21	NA	77	0	0	0	0
BSP22	NA	96	0	0	0	0
BSP23	NA	61	57	49	46	0
BSP23	NA	69	0	0	0	0
BSP23	NA	136	0	0	0	0
BSP24	NA	43	0	0	0	0
BSP25	NA	52	0	0	0	0
BSP25	NA	53	0	0	0	0
BSP25	NA	81	0	0	0	0
BSP25	NA	90	0	0	0	0
BSP35	NA	144	0	0	0	0
BSP41	NA	15	0	0	0	0
BSP41	NA	80	0	0	0	0
BSP46	NA	51	0	0	0	0
BSP46	NA	125	0	0	0	0
BSP47	NA	14	13	0	0	0
BSP47	NA	18	14	13	0	0
BSP49	NA	57	0	0	0	0
BSP49	NA	75	34	0	0	0
BSP50	NA	19	18	0	0	0
BSP50	NA	26	26	0	0	0
BSP51	NA	65	65	40	0	0
BSP54	NA	49	48	0	0	0
BSP54	NA	73	29	12	0	0
BSP62	NA	17	0	0	0	0
BSP97	NA	125	0	0	0	0
BSP97	NA	182	0	0	0	0
BSP102	Beildalz	12	0	0	0	0
BSP102	NA	12	0	0	0	0
BSP102	NA	12	0	0	0	0
BSP102	NA	13	0	0	0	0
BSP102	NA	13	0	0	0	0
BSP102	NA	13	0	0	0	0
BSP102	NA	13	0	0	0	0
BSP102	NA	14	0	0	0	0
BSP102	NA	20	0	0	0	0
BSP102	NA	20	0	0	0	0
BSP102	NA	20	0	0	0	0
BSP102	NA	20	0	0	0	0
BSP102	NA	21	0	0	0	0
BSP102	NA	21	0	0	0	0
BSP102	NA	22	0	0	0	0
BSP102	NA	22	0	0	0	0
BSP102	NA	26	0	0	0	0
BSP102	NA	27	0	0	0	0
BSP102	NA	27	0	0	0	0
BSP102	NA	30	0	0	0	0
BSP102	NA	30	0	0	0	0
BSP102	NA	30	0	0	0	0
BSP102	NA	30	0	0	0	0
BSP102	NA	30	0	0	0	0
BSP102	NA	32	0	0	0	0
BSP102	NA	33	0	0	0	0
BSP102	NA	36	0	0	0	0
BSP102	NA	40	0	0	0	0
BSP102	NA	40	0	0	0	0
BSP102	NA	41	0	0	0	0
BSP102	NA	44	0	0	0	0
BSP102	NA	46	0	0	0	0
BSP102	NA	50	0	0	0	0
BSP102	NA	51	0	0	0	0
BSP102	NA	52	0	0	0	0
BSP102	NA	53	0	0	0	0
BSP102	NA	54	0	0	0	0
BSP102	NA	60	0	0	0	0
BSP102	NA	86	0	0	0	0
BSP102	NA	110	0	0	0	0
BSP102	NA	120	0	0	0	0
BSP104	NA	10	0	0	0	0
BSP104	NA	12	0	0	0	0
BSP104	NA	13	0	0	0	0
BSP104	NA	14	0	0	0	0
BSP104	NA	14	0	0	0	0
BSP104	NA	14	0	0	0	0
BSP104	NA	16	0	0	0	0
BSP104	NA	17	0	0	0	0
BSP104	NA	17	0	0	0	0
BSP104	NA	18	0	0	0	0
BSP104	NA	18	0	0	0	0
BSP104	NA	18	0	0	0	0
BSP104	NA	18	0	0	0	0
BSP104	NA	20	0	0	0	0
BSP104	NA	20	0	0	0	0
BSP104	NA	20	0	0	0	0
BSP104	NA	20	0	0	0	0
BSP104	NA	20	0	0	0	0
BSP104	NA	20	0	0	0	0
BSP104	NA	25	0	0	0	0
BSP104	NA	30	0	0	0	0
BSP104	NA	30	0	0	0	0
BSP104	NA	31	0	0	0	0
BSP104	NA	32	0	0	0	0
BSP104	NA	32	0	0	0	0
BSP104	NA	33	0	0	0	0
BSP104	NA	34	0	0	0	0
BSP104	NA	36	0	0	0	0
BSP104	NA	41	0	0	0	0
BSP104	NA	42	0	0	0	0
BSP104	NA	50	0	0	0	0
BSP104	NA	100	0	0	0	0
BSP104	NA	137	0	0	0	0
BSP11	NA	12	0	0	0	0
BSP11	NA	12	0	0	0	0
BSP11	NA	13	0	0	0	0
BSP11	NA	14	0	0	0	0
BSP11	NA	14	0	0	0	0
BSP11	NA	33	0	0	0	0
BSP11	NA	116	114	0	0	0
BSP11	NA	127	0	0	0	0
BSP11	NA	155	0	0	0	0
BSP12	NA	10	0	0	0	0
BSP12	NA	14	0	0	0	0
BSP12	NA	17	0	0	0	0
BSP12	NA	53	0	0	0	0
BSP12	NA	146	0	0	0	0
BSP16	NA	12	0	0	0	0
BSP16	NA	12	0	0	0	0
BSP16	NA	12	0	0	0	0
BSP16	NA	13	0	0	0	0
BSP16	NA	13	0	0	0	0
BSP16	NA	14	0	0	0	0
BSP16	NA	14	0	0	0	0
BSP16	NA	14	0	0	0	0
BSP16	NA	15	0	0	0	0
BSP16	NA	15	0	0	0	0
BSP16	NA	16	0	0	0	0
BSP16	NA	16	0	0	0	0
BSP16	NA	16	0	0	0	0
BSP16	NA	17	0	0	0	0
BSP16	NA	18	0	0	0	0
BSP16	NA	18	0	0	0	0
BSP16	NA	19	0	0	0	0
BSP16	NA	20	19	0	0	0
BSP16	NA	20	12	0	0	0
BSP16	NA	20	0	0	0	0
BSP16	NA	21	16	0	0	0
BSP16	NA	21	0	0	0	0
BSP16	NA	21	0	0	0	0
BSP16	NA	21	0	0	0	0
BSP16	NA	22	0	0	0	0
BSP16	NA	23	0	0	0	0
BSP16	NA	24	0	0	0	0
BSP16	NA	26	0	0	0	0
BSP16	NA	31	0	0	0	0
BSP16	NA	34	0	0	0	0
BSP16	NA	41	0	0	0	0
BSP16	NA	42	0	0	0	0
BSP16	NA	43	0	0	0	0
BSP16	NA	44	0	0	0	0
BSP16	NA	44	0	0	0	0
BSP16	NA	45	0	0	0	0
BSP16	NA	63	0	0	0	0
BSP16	NA	66	0	0	0	0
BSP16	NA	70	0	0	0	0
BSP16	NA	71	0	0	0	0
BSP16	NA	78	0	0	0	0
BSP16	NA	83	0	0	0	0
BSP16	NA	92	0	0	0	0
BSP16	NA	97	0	0	0	0
BSP16	NA	107	0	0	0	0
BSP16	NA	136	0	0	0	0
BSP20	NA	10	0	0	0	0
BSP26	NA	50	0	0	0	0
BSP26	NA	56	0	0	0	0
BSP26	NA	63	0	0	0	0
BSP26	NA	85	0	0	0	0
BSP26	NA	90	0	0	0	0
BSP26	NA	105	0	0	0	0
BSP26	NA	110	0	0	0	0
BSP26	NA	115	0	0	0	0
BSP26	NA	158	0	0	0	0
BSP26	NA	160	0	0	0	0
BSP26	NA	208	0	0	0	0
BSP27	NA	40	0	0	0	0
BSP27	NA	53	0	0	0	0
BSP27	NA	67	0	0	0	0
BSP27	NA	80	0	0	0	0
BSP27	NA	122	0	0	0	0
BSP27	NA	127	0	0	0	0
BSP27	NA	143	0	0	0	0
BSP29	NA	13	0	0	0	0
BSP29	NA	35	0	0	0	0
BSP29	NA	42	0	0	0	0
BSP29	NA	47	0	0	0	0
BSP29	NA	48	0	0	0	0
BSP29	NA	51	0	0	0	0
BSP29	NA	51	0	0	0	0
BSP29	NA	52	0	0	0	0
BSP29	NA	56	0	0	0	0
BSP29	NA	65	0	0	0	0
BSP29	NA	66	0	0	0	0
BSP29	NA	73	0	0	0	0
BSP29	NA	75	0	0	0	0
BSP29	NA	76	0	0	0	0
BSP29	NA	76	0	0	0	0
BSP29	NA	80	0	0	0	0
BSP29	NA	85	0	0	0	0
BSP29	NA	87	0	0	0	0
BSP29	NA	90	0	0	0	0
BSP29	NA	90	0	0	0	0
BSP29	NA	94	0	0	0	0
BSP29	NA	116	0	0	0	0
BSP29	NA	116	0	0	0	0
BSP29	NA	118	0	0	0	0
BSP29	NA	119	0	0	0	0
BSP29	NA	130	0	0	0	0
BSP29	NA	138	0	0	0	0
BSP29	NA	146	0	0	0	0
BSP29	NA	148	0	0	0	0
BSP29	NA	150	0	0	0	0
BSP29	NA	151	0	0	0	0
BSP29	NA	152	0	0	0	0
BSP29	NA	156	0	0	0	0
BSP29	NA	158	0	0	0	0
BSP29	NA	168	0	0	0	0
BSP29	NA	185	0	0	0	0
BSP29	NA	192	0	0	0	0
BSP30	NA	25	0	0	0	0
BSP30	NA	32	0	0	0	0
BSP30	NA	41	0	0	0	0
BSP30	NA	44	0	0	0	0
BSP30	NA	45	0	0	0	0
BSP30	NA	45	0	0	0	0
BSP30	NA	67	0	0	0	0
BSP30	NA	78	0	0	0	0
BSP30	NA	88	0	0	0	0
BSP30	NA	113	0	0	0	0
BSP30	NA	170	0	0	0	0
BSP36	NA	23	0	0	0	0
BSP36	NA	31	0	0	0	0
BSP36	NA	50	0	0	0	0
BSP36	NA	53	0	0	0	0
BSP36	NA	100	0	0	0	0
BSP36	NA	250	0	0	0	0
BSP37	NA	12	0	0	0	0
BSP37	NA	12	0	0	0	0
BSP37	NA	13	0	0	0	0
BSP37	NA	15	0	0	0	0
BSP37	NA	16	0	0	0	0
BSP37	NA	17	0	0	0	0
BSP37	NA	20	0	0	0	0
BSP37	NA	21	0	0	0	0
BSP37	NA	26	0	0	0	0
BSP37	NA	36	0	0	0	0
BSP37	NA	143	0	0	0	0
BSP41	NA	11	0	0	0	0
BSP41	NA	13	0	0	0	0
BSP41	NA	14	0	0	0	0
BSP41	NA	14	0	0	0	0
BSP41	NA	15	0	0	0	0
BSP41	NA	16	0	0	0	0
BSP42	NA	98	0	0	0	0
BSP5	NA	11	0	0	0	0
BSP5	NA	11	0	0	0	0
BSP5	NA	12	0	0	0	0
BSP5	NA	12	0	0	0	0
BSP5	NA	13	0	0	0	0
BSP5	NA	13	0	0	0	0
BSP5	NA	13	0	0	0	0
BSP5	NA	14	0	0	0	0
BSP5	NA	14	0	0	0	0
BSP5	NA	15	14	0	0	0
BSP5	NA	15	0	0	0	0
BSP5	NA	16	14	0	0	0
BSP5	NA	16	0	0	0	0
BSP5	NA	17	0	0	0	0
BSP5	NA	17	0	0	0	0
BSP5	NA	18	0	0	0	0
BSP5	NA	18	0	0	0	0
BSP5	NA	20	0	0	0	0
BSP5	NA	21	0	0	0	0
BSP5	NA	21	0	0	0	0
BSP5	NA	26	0	0	0	0
BSP5	NA	26	0	0	0	0
BSP5	NA	27	0	0	0	0
BSP5	NA	37	0	0	0	0
BSP5	NA	51	0	0	0	0
BSP5	NA	72	0	0	0	0
BSP5	NA	154	0	0	0	0
BSP5	NA	176	0	0	0	0
BSP59	NA	15	0	0	0	0
BSP59	NA	15	0	0	0	0
BSP59	NA	20	0	0	0	0
BSP59	NA	23	0	0	0	0
BSP59	NA	25	0	0	0	0
BSP6	NA	15	0	0	0	0
BSP6	NA	16	0	0	0	0
BSP6	NA	16	0	0	0	0
BSP6	NA	16	0	0	0	0
BSP6	NA	19	0	0	0	0
BSP6	NA	21	0	0	0	0
BSP6	NA	23	0	0	0	0
BSP6	NA	25	0	0	0	0
BSP6	NA	28	0	0	0	0
BSP6	NA	29	0	0	0	0
BSP6	NA	43	0	0	0	0
BSP6	NA	52	0	0	0	0
BSP6	NA	63	0	0	0	0
BSP6	NA	78	0	0	0	0
BSP6	NA	239	0	0	0	0
BSP65	NA	31	0	0	0	0
BSP69	NA	13	0	0	0	0
BSP69	NA	15	0	0	0	0
BSP69	NA	22	0	0	0	0
BSP69	NA	22	0	0	0	0
BSP69	NA	30	0	0	0	0
BSP69	NA	37	28	0	0	0
BSP69	NA	42	0	0	0	0
BSP69	NA	45	0	0	0	0
BSP69	NA	46	0	0	0	0
BSP69	NA	81	0	0	0	0
BSP69	NA	92	0	0	0	0
BSP69	NA	118	0	0	0	0
BSP69	NA	148	0	0	0	0
BSP69	NA	165	0	0	0	0
BSP70	NA	22	0	0	0	0
BSP70	NA	22	0	0	0	0
BSP70	NA	22	0	0	0	0
BSP70	NA	23	0	0	0	0
BSP70	NA	43	0	0	0	0
BSP70	NA	66	0	0	0	0
BSP70	NA	70	0	0	0	0
BSP70	NA	100	0	0	0	0
BSP70	NA	105	0	0	0	0
BSP71	NA	13	0	0	0	0
BSP72	NA	23	0	0	0	0
BSP72	NA	33	0	0	0	0
BSP72	NA	64	0	0	0	0
BSP72	NA	113	0	0	0	0
BSP73	NA	16	0	0	0	0
BSP73	NA	19	0	0	0	0
BSP74	NA	20	0	0	0	0
BSP74	NA	262	0	0	0	0
BSP76	NA	23	0	0	0	0
BSP76	NA	29	0	0	0	0
BSP76	NA	31	0	0	0	0
BSP76	NA	107	0	0	0	0
BSP76	NA	185	0	0	0	0
BSP79	NA	16	0	0	0	0
BSP79	NA	17	0	0	0	0
BSP79	NA	63	0	0	0	0
BSP80	NA	13	0	0	0	0
BSP80	NA	17	0	0	0	0
BSP80	NA	82	0	0	0	0
BSP82	NA	13	0	0	0	0
BSP82	NA	13	0	0	0	0
BSP82	NA	15	0	0	0	0
BSP82	NA	21	0	0	0	0
BSP82	NA	23	0	0	0	0
BSP82	NA	28	0	0	0	0
BSP82	NA	31	0	0	0	0
BSP82	NA	36	0	0	0	0
BSP82	NA	39	0	0	0	0
BSP82	NA	66	0	0	0	0
BSP82	NA	110	0	0	0	0
BSP82	NA	112	0	0	0	0
BSP82	NA	113	0	0	0	0
BSP82	NA	190	0	0	0	0
BSP83	NA	14	0	0	0	0
BSP83	NA	22	0	0	0	0
BSP83	NA	23	0	0	0	0
BSP83	NA	27	0	0	0	0
BSP83	NA	53	0	0	0	0
BSP84	NA	16	0	0	0	0
BSP84	NA	16	0	0	0	0
BSP84	NA	17	0	0	0	0
BSP84	NA	18	0	0	0	0
BSP84	NA	19	0	0	0	0
BSP84	NA	19	0	0	0	0
BSP84	NA	20	0	0	0	0
BSP84	NA	20	0	0	0	0
BSP84	NA	21	0	0	0	0
BSP84	NA	21	0	0	0	0
BSP84	NA	21	0	0	0	0
BSP84	NA	24	0	0	0	0
BSP84	NA	24	0	0	0	0
BSP84	NA	25	0	0	0	0
BSP84	NA	29	0	0	0	0
BSP84	NA	32	0	0	0	0
BSP84	NA	35	0	0	0	0
BSP84	NA	35	0	0	0	0
BSP84	NA	37	0	0	0	0
BSP84	NA	38	0	0	0	0
BSP84	NA	48	0	0	0	0
BSP84	NA	50	0	0	0	0
BSP84	NA	54	0	0	0	0
BSP84	NA	56	0	0	0	0
BSP84	NA	59	0	0	0	0
BSP84	NA	68	0	0	0	0
BSP84	NA	69	0	0	0	0
BSP84	NA	72	0	0	0	0
BSP84	NA	77	0	0	0	0
BSP84	NA	106	0	0	0	0
BSP84	NA	107	0	0	0	0
BSP84	NA	128	0	0	0	0
BSP84	NA	147	0	0	0	0
BSP84	NA	179	0	0	0	0
BSP84	NA	181	0	0	0	0
BSP89	NA	15	0	0	0	0
BSP89	NA	16	0	0	0	0
BSP89	NA	17	0	0	0	0
BSP89	NA	18	0	0	0	0
BSP89	NA	19	0	0	0	0
BSP89	NA	19	0	0	0	0
BSP89	NA	20	0	0	0	0
BSP89	NA	20	0	0	0	0
BSP89	NA	21	0	0	0	0
BSP89	NA	21	0	0	0	0
BSP89	NA	21	0	0	0	0
BSP89	NA	21	0	0	0	0
BSP89	NA	21	0	0	0	0
BSP89	NA	21	0	0	0	0
BSP89	NA	21	0	0	0	0
BSP89	NA	22	0	0	0	0
BSP89	NA	23	0	0	0	0
BSP89	NA	23	0	0	0	0
BSP89	NA	24	0	0	0	0
BSP89	NA	24	0	0	0	0
BSP89	NA	24	0	0	0	0
BSP89	NA	24	0	0	0	0
BSP89	NA	25	0	0	0	0
BSP89	NA	25	0	0	0	0
BSP89	NA	26	0	0	0	0
BSP89	NA	26	0	0	0	0
BSP89	NA	26	0	0	0	0
BSP89	NA	27	0	0	0	0
BSP89	NA	27	0	0	0	0
BSP89	NA	27	0	0	0	0
BSP89	NA	27	0	0	0	0
BSP89	NA	27	0	0	0	0
BSP89	NA	28	0	0	0	0
BSP89	NA	31	0	0	0	0
BSP89	NA	31	0	0	0	0
BSP89	NA	31	0	0	0	0
BSP89	NA	31	0	0	0	0
BSP89	NA	31	0	0	0	0
BSP89	NA	32	0	0	0	0
BSP89	NA	32	0	0	0	0
BSP89	NA	32	0	0	0	0
BSP89	NA	32	0	0	0	0
BSP89	NA	34	0	0	0	0
BSP89	NA	34	0	0	0	0
BSP89	NA	34	0	0	0	0
BSP89	NA	35	0	0	0	0
BSP89	NA	35	0	0	0	0
BSP89	NA	35	0	0	0	0
BSP89	NA	36	0	0	0	0
BSP89	NA	37	0	0	0	0
BSP89	NA	38	0	0	0	0
BSP89	NA	40	0	0	0	0
BSP89	NA	41	0	0	0	0
BSP89	NA	46	0	0	0	0
BSP89	NA	47	0	0	0	0
BSP89	NA	47	0	0	0	0
BSP89	NA	48	0	0	0	0
BSP89	NA	48	0	0	0	0
BSP89	NA	50	0	0	0	0
BSP89	NA	50	0	0	0	0
BSP89	NA	55	0	0	0	0
BSP89	NA	58	0	0	0	0
BSP89	NA	62	0	0	0	0
BSP89	NA	62	0	0	0	0
BSP89	NA	72	0	0	0	0
BSP89	NA	78	0	0	0	0
BSP89	NA	80	0	0	0	0
BSP89	NA	82	0	0	0	0
BSP89	NA	98	0	0	0	0
BSP89	NA	107	0	0	0	0
BSP89	NA	124	0	0	0	0
BSP89	NA	132	0	0	0	0
BSP89	NA	150	0	0	0	0
BSP89	NA	150	0	0	0	0
BSP90	NA	19	0	0	0	0
BSP90	NA	22	0	0	0	0
BSP90	NA	24	0	0	0	0
BSP90	NA	24	0	0	0	0
BSP90	NA	28	0	0	0	0
BSP91	NA	15	0	0	0	0
BSP91	NA	18	0	0	0	0
BSP91	NA	18	0	0	0	0
BSP91	NA	25	0	0	0	0
BSP91	NA	29	0	0	0	0
BSP91	NA	43	0	0	0	0
BSP91	NA	55	0	0	0	0
BSP92	NA	19	0	0	0	0
BSP92	NA	45	0	0	0	0
BSP94	NA	38	0	0	0	0
BSP94	NA	40	0	0	0	0
BSP98	NA	15	0	0	0	0
BSP98	NA	21	0	0	0	0
BSP98	NA	23	0	0	0	0
BSP98	NA	49	0	0	0	0
BSP98	NA	69	0	0	0	0
BSP98	NA	103	0	0	0	0
BSP98	NA	111	0	0	0	0
BSP98	NA	125	0	0	0	0
BSP98	NA	137	0	0	0	0
BSP98	NA	140	0	0	0	0
BSP98	NA	149	0	0	0	0
BSP99	NA	23	0	0	0	0
BSP99	NA	24	0	0	0	0
BSP99	NA	36	0	0	0	0
BSP99	NA	52	0	0	0	0
BSP65	Beilwigh	15	0	0	0	0
BSP65	NA	23	0	0	0	0
BSP65	NA	31	0	0	0	0
BSP66	NA	23	0	0	0	0
BSP66	NA	28	0	0	0	0
BSP67	NA	15	0	0	0	0
BSP67	NA	15	0	0	0	0
BSP67	NA	15	0	0	0	0
BSP67	NA	16	0	0	0	0
BSP67	NA	23	0	0	0	0
BSP67	NA	25	0	0	0	0
BSP67	NA	25	0	0	0	0
BSP67	NA	25	0	0	0	0
BSP67	NA	41	0	0	0	0
BSP101	Biscjava	86	0	0	0	0
BSP101	NA	350	0	0	0	0
BSP101	NA	400	0	0	0	0
BSP104	NA	117	0	0	0	0
BSP104	NA	130	0	0	0	0
BSP104	NA	142	0	0	0	0
BSP104	NA	150	0	0	0	0
BSP104	NA	157	0	0	0	0
BSP104	NA	162	0	0	0	0
BSP104	NA	210	0	0	0	0
BSP104	NA	230	0	0	0	0
BSP104	NA	247	0	0	0	0
BSP59	NA	18	0	0	0	0
BSP59	NA	125	0	0	0	0
BSP59	NA	265	0	0	0	0
BSP6	NA	18	0	0	0	0
BSP6	NA	26	0	0	0	0
BSP6	NA	30	0	0	0	0
BSP6	NA	54	0	0	0	0
BSP6	NA	162	0	0	0	0
BSP6	NA	176	0	0	0	0
BSP6	NA	225	0	0	0	0
BSP67	NA	17	0	0	0	0
BSP67	NA	20	0	0	0	0
BSP67	NA	21	0	0	0	0
BSP67	NA	21	0	0	0	0
BSP67	NA	23	0	0	0	0
BSP67	NA	25	0	0	0	0
BSP67	NA	28	0	0	0	0
BSP67	NA	31	0	0	0	0
BSP68	NA	18	0	0	0	0
BSP68	NA	50	0	0	0	0
BSP79	NA	45	0	0	0	0
BSP99	NA	30	0	0	0	0
BSP99	NA	35	0	0	0	0
BSP99	NA	37	0	0	0	0
BSP99	NA	81	0	0	0	0
BSP99	NA	140	0	0	0	0
BSP99	NA	183	0	0	0	0
BSP99	NA	227	0	0	0	0
BSP99	NA	286	0	0	0	0
BSP99	NA	295	0	0	0	0
BSP99	NA	296	0	0	0	0
BSP99	NA	353	0	0	0	0
BSP99	NA	365	0	0	0	0
BSP99	NA	510	0	0	0	0
BSP80	Blacdenu	12	0	0	0	0
BSP80	NA	12	0	0	0	0
BSP80	NA	15	14	0	0	0
BSP80	NA	15	0	0	0	0
BSP80	NA	16	0	0	0	0
BSP80	NA	17	0	0	0	0
BSP80	NA	21	16	0	0	0
BSP80	NA	24	0	0	0	0
BSP92	NA	22	0	0	0	0
BSP99	NA	16	0	0	0	0
BSP99	NA	18	0	0	0	0
BSP99	NA	19	0	0	0	0
BSP99	NA	20	0	0	0	0
BSP99	NA	21	20	0	0	0
BSP99	NA	21	0	0	0	0
BSP99	NA	22	17	0	0	0
BSP99	NA	22	0	0	0	0
BSP99	NA	22	0	0	0	0
BSP99	NA	24	0	0	0	0
BSP99	NA	24	0	0	0	0
BSP99	NA	25	0	0	0	0
BSP99	NA	25	0	0	0	0
BSP99	NA	26	0	0	0	0
BSP99	NA	27	0	0	0	0
BSP99	NA	27	0	0	0	0
BSP99	NA	30	0	0	0	0
BSP99	NA	31	0	0	0	0
BSP99	NA	32	0	0	0	0
BSP99	NA	41	32	0	0	0
BSP99	NA	61	23	0	0	0
BSP1	Bombceib	118	0	0	0	0
BSP11	NA	94	0	0	0	0
BSP13	NA	70	0	0	0	0
BSP13	NA	76	0	0	0	0
BSP13	NA	81	0	0	0	0
BSP13	NA	93	0	0	0	0
BSP13	NA	99	0	0	0	0
BSP14	NA	46	35	0	0	0
BSP14	NA	65	35	0	0	0
BSP16	NA	62	0	0	0	0
BSP16	NA	88	0	0	0	0
BSP31	NA	60	0	0	0	0
BSP31	NA	72	0	0	0	0
BSP34	NA	110	0	0	0	0
BSP34	NA	149	0	0	0	0
BSP34	NA	189	0	0	0	0
BSP35	NA	12	0	0	0	0
BSP35	NA	40	0	0	0	0
BSP41	NA	318	0	0	0	0
BSP44	NA	145	0	0	0	0
BSP46	NA	185	0	0	0	0
BSP47	NA	16	0	0	0	0
BSP47	NA	33	0	0	0	0
BSP50	NA	235	0	0	0	0
BSP51	NA	21	0	0	0	0
BSP51	NA	23	0	0	0	0
BSP52	NA	550	0	0	0	0
BSP54	NA	171	0	0	0	0
BSP62	NA	130	0	0	0	0
BSP78	NA	14	0	0	0	0
BSP86	NA	35	0	0	0	0
BSP86	NA	72	0	0	0	0
BSP86	NA	104	0	0	0	0
BSP86	NA	120	0	0	0	0
BSP86	NA	136	0	0	0	0
BSP93	NA	18	0	0	0	0
BSP93	NA	21	0	0	0	0
BSP93	NA	21	0	0	0	0
BSP93	NA	55	0	0	0	0
BSP93	NA	97	0	0	0	0
BSP96	NA	128	0	0	0	0
BSP98	NA	85	0	0	0	0
BSP100	Boswserr	16	0	0	0	0
BSP100	NA	31	0	0	0	0
BSP100	NA	31	0	0	0	0
BSP100	NA	32	0	0	0	0
BSP100	NA	33	0	0	0	0
BSP100	NA	35	0	0	0	0
BSP100	NA	39	0	0	0	0
BSP100	NA	41	0	0	0	0
BSP100	NA	43	0	0	0	0
BSP100	NA	47	0	0	0	0
BSP100	NA	51	0	0	0	0
BSP100	NA	54	0	0	0	0
BSP100	NA	64	0	0	0	0
BSP100	NA	66	0	0	0	0
BSP100	NA	67	0	0	0	0
BSP100	NA	69	0	0	0	0
BSP100	NA	72	0	0	0	0
BSP100	NA	75	0	0	0	0
BSP100	NA	79	0	0	0	0
BSP100	NA	83	0	0	0	0
BSP100	NA	86	0	0	0	0
BSP100	NA	91	0	0	0	0
BSP100	NA	93	0	0	0	0
BSP100	NA	102	0	0	0	0
BSP100	NA	105	0	0	0	0
BSP100	NA	121	0	0	0	0
BSP100	NA	121	0	0	0	0
BSP100	NA	125	0	0	0	0
BSP100	NA	170	0	0	0	0
BSP61	NA	12	0	0	0	0
BSP100	Bridcren	63	0	0	0	0
BSP13	NA	19	0	0	0	0
BSP13	NA	29	0	0	0	0
BSP13	NA	53	0	0	0	0
BSP13	NA	66	0	0	0	0
BSP13	NA	84	0	0	0	0
BSP14	NA	16	0	0	0	0
BSP14	NA	75	0	0	0	0
BSP16	NA	21	0	0	0	0
BSP16	NA	22	15	0	0	0
BSP17	NA	50	0	0	0	0
BSP17	NA	58	0	0	0	0
BSP17	NA	82	0	0	0	0
BSP22	NA	19	0	0	0	0
BSP22	NA	82	0	0	0	0
BSP3	NA	81	0	0	0	0
BSP31	NA	13	0	0	0	0
BSP31	NA	65	0	0	0	0
BSP31	NA	67	0	0	0	0
BSP31	NA	83	0	0	0	0
BSP31	NA	123	0	0	0	0
BSP97	NA	108	71	0	0	0
BSP97	NA	136	0	0	0	0
BSP104	Bridscan	30	0	0	0	0
BSP104	NA	32	0	0	0	0
BSP104	NA	35	0	0	0	0
BSP11	NA	15	0	0	0	0
BSP11	NA	15	0	0	0	0
BSP11	NA	15	0	0	0	0
BSP11	NA	16	10	0	0	0
BSP11	NA	30	11	0	0	0
BSP12	NA	12	0	0	0	0
BSP27	NA	33	0	0	0	0
