RecordID,RodentSurveyID,RodentSpeciesID,Weight,Recapture
6139,132,115,39.1,0
6140,132,119,9.8,0
6141,132,115,32.1,0
6142,132,115,0,1
6143,132,115,0,1
6144,132,119,7.9,0
6145,132,115,0,1
6146,132,115,0,1
6147,132,115,21.2,0
6148,132,115,34.5,0
6149,132,115,32.9,0
6150,132,115,0,1
6151,132,115,0,1
6152,132,112,14.3,0
6153,132,115,0,1
6154,132,119,11.2,0
6155,132,115,27.1,0
6156,132,115,26.6,0
6157,132,115,35.3,0
6158,132,115,38.4,0
6159,132,119,9.3,0
6160,132,115,34.2,0
6161,132,115,35.8,0
6162,132,115,35,0
6163,132,115,36.1,0
6164,132,115,34,0
6165,133,115,35.8,0
6166,133,115,37.1,0
6167,133,115,28.3,0
6168,133,115,33.5,0
6169,133,115,30.7,0
6170,133,119,10.6,0
6171,133,115,34.2,0
6172,133,115,34.3,0
6173,133,115,28.5,0
6174,133,119,10.1,0
6175,133,115,37,0
6176,133,115,39.9,0
6177,133,115,33.8,0
6178,133,115,34.1,0
6179,133,115,34.8,0
6180,133,115,34.3,0
6181,133,119,9.3,0
6182,133,115,37.7,0
6183,133,119,8.8,0
6184,133,115,38.9,0
6185,133,115,33.2,0
6186,133,115,33.3,0
6187,133,115,36.1,0
6188,133,115,31,0
6189,133,119,5.8,0
6190,133,115,34.3,0
6191,133,115,34.1,0
6192,133,115,35.9,0
6193,133,115,30.5,0
6194,133,115,0,1
6195,133,115,0,1
6196,133,115,37.8,0
6197,133,115,33.8,0
6198,133,115,0,1
6199,133,119,8.9,0
6200,133,115,0,1
6201,133,115,0,1
6202,133,115,34.4,0
6203,133,115,39.2,0
6204,133,115,32,0
6205,133,115,33.9,0
6206,133,119,8.8,0
6207,133,115,34.7,0
6208,133,119,0,1
6209,133,115,30.5,0
6210,133,115,0,1
6211,127,117,190,0
6212,127,110,22,0
6213,127,120,16.9,0
6214,127,120,17.9,0
6215,127,120,20,0
6216,127,110,31.3,0
6217,127,117,142,0
6218,127,110,25.1,0
6219,127,117,171,0
6220,127,110,42.1,0
6221,127,110,23,0
6222,127,110,27,0
6223,127,110,26.8,0
6224,127,110,26.1,0
6225,127,110,25.8,0
6226,127,110,27,0
6227,127,112,11.7,0
6228,127,110,10,0
6229,127,110,26.2,0
6230,127,110,29.9,0
6231,127,117,131,0
6232,127,110,27.8,0
6233,127,110,25.6,0
6234,127,110,25.9,0
6235,127,117,132,0
6236,127,110,23,0
6237,127,110,26.6,0
6238,127,110,21.1,0
6239,127,110,28.7,0
6240,127,110,24.2,0
6241,127,110,25.6,0
6242,127,110,0,1
6243,127,117,0,1
6244,127,110,28.7,0
6245,127,111,13.2,0
6246,127,117,146,0
6247,127,117,124,0
6248,127,110,0,1
6249,127,117,86,0
6250,127,110,0,1
6251,127,110,0,1
6252,127,110,26.3,0
6253,127,110,13.2,0
6254,127,110,0,1
6255,122,110,20.9,0
6256,122,117,147,0
6257,122,120,24.3,0
6258,122,120,21.6,0
6259,122,117,139,0
6260,122,117,156,0
6261,122,120,25.3,0
6262,122,117,167,0
6263,122,117,117,0
6264,122,120,15.9,0
6265,122,120,15,0
6266,122,110,30.4,0
6267,122,117,150,0
6268,122,120,14.1,0
6269,122,117,190,0
6270,122,110,18.9,0
6271,122,110,21.1,0
6272,122,120,0,1
6273,122,120,0,1
6274,122,117,0,1
6275,122,117,0,1
6276,122,117,144,0
6277,122,120,0,1
6278,122,117,0,1
6279,122,120,0,1
6280,122,120,16.1,0
6281,122,110,0,1
6282,122,111,12.3,0
6283,122,117,136,0
6284,142,112,10.9,0
6285,142,112,12.6,0
6286,142,112,20.5,0
6287,142,112,11.6,0
6288,142,115,45.7,0
6289,142,115,38.9,0
6290,142,112,14.1,0
6291,142,115,36.7,0
6292,142,115,36,0
6293,142,112,11.3,0
6294,142,119,13.9,0
6295,142,115,30.9,0
6296,142,115,43.9,0
6297,142,112,16.6,0
6298,142,112,18.2,0
6299,142,112,15.9,0
6300,142,115,39.9,0
6301,142,115,41.1,0
6302,142,112,0,1
6303,142,115,40.2,0
6304,142,115,37.8,0
6305,142,112,19.4,0
6306,142,115,36,0
6307,142,112,22.7,0
6308,142,115,28.1,0
6309,142,115,42.3,0
6310,142,115,37.9,0
6311,142,112,18.5,0
6312,142,115,45.1,0
6313,142,115,38.3,0
6314,142,112,14.7,0
6315,142,115,39,0
6316,142,115,39.8,0
6317,142,112,13.9,0
6318,142,119,0,1
6319,142,115,37,0
6320,142,115,40.8,0
6321,142,115,34,0
6322,142,115,0,1
6323,142,115,39.1,0
6324,143,112,17.5,0
6325,143,112,18.6,0
6326,143,112,12.1,0
6327,143,112,15,0
6328,143,112,21,0
6329,143,115,44,0
6330,143,112,21.8,0
6331,143,112,13.9,0
6332,143,112,12.2,0
6333,143,112,20.9,0
6334,143,112,13.2,0
6335,143,112,15.7,0
6336,143,112,12.7,0
6337,143,112,15.5,0
6338,143,115,48.2,0
6339,143,112,21,0
6340,143,112,20.6,0
6341,143,115,52,0
6342,143,112,21.2,0
6343,143,110,13.9,0
6344,143,112,17.5,0
6345,143,110,32,0
6346,143,110,22,0
6347,143,115,42.8,0
6348,143,115,30,0
6349,143,110,20.1,0
6350,143,112,13.8,0
6351,143,112,10,0
6352,143,115,42.3,0
6353,143,112,0,1
6354,143,112,14.6,0
6355,143,112,0,1
6356,143,112,13.9,0
6357,143,112,0,1
6358,143,110,18.3,0
6359,143,110,18.4,0
6360,143,110,20.9,0
6361,143,112,13.4,0
6362,123,112,14.9,0
6363,123,112,14.1,0
6364,123,115,40,0
6365,123,112,16.3,0
6366,123,112,18.9,0
6367,123,115,38.2,0
6368,123,112,9.9,0
6369,123,115,30.6,0
6370,123,112,18.1,0
6371,123,112,17,0
6372,123,112,14.2,0
6373,123,115,29.9,0
6374,123,112,16.4,0
6375,123,112,15,0
6376,123,112,14.3,0
6377,123,112,22.3,0
6378,123,112,19.1,0
6379,123,115,39.1,0
6380,123,112,16,0
6381,123,115,0,1
6382,123,115,37.2,0
6383,123,115,36.8,0
6384,123,112,14.1,0
6385,123,115,43.3,0
6386,123,112,0,1
6387,123,112,13.7,0
6388,123,112,0,1
6389,123,112,17,0
6390,123,115,40.2,0
6391,123,112,12.9,0
6392,123,112,20.5,0
6393,123,112,0,1
6394,123,112,15.2,0
6395,123,112,14,0
6396,123,112,14.2,0
6397,123,112,11.8,0
6398,124,112,16.5,0
6399,124,112,10.2,0
6400,124,112,17.8,0
6401,124,115,44.2,0
6402,124,115,36.8,0
6403,124,115,32.9,0
6404,124,115,22.6,0
6405,124,112,0,1
6406,124,115,33.3,0
6407,124,115,39.8,0
6408,124,112,15.2,0
6409,124,115,37.5,0
6410,124,115,37.3,0
6411,124,112,11,0
6412,124,115,44.1,0
6413,124,115,28.5,0
6414,124,115,40.8,0
6415,124,115,34.7,0
6416,124,115,31.2,0
6417,124,115,40.7,0
6418,124,112,15.3,0
6419,124,115,20.7,0
6420,124,112,11.8,0
6421,124,115,37.9,0
6422,124,115,0,1
6423,118,120,17.8,0
6424,118,112,11.1,0
6425,118,111,10.9,0
6426,118,111,11,0
6427,118,110,14,0
6428,118,117,164,0
6429,118,112,13.2,0
6430,118,112,14,0
6431,118,117,149,0
6432,118,112,13.9,0
6433,118,111,12.7,0
6434,118,112,13.2,0
6435,118,112,11.1,0
6436,118,112,12.1,0
6437,118,120,13.5,0
6438,118,120,17.1,0
6439,118,111,12.1,0
6440,118,120,16.3,0
6441,118,112,14,0
6442,118,112,13.7,0
6443,118,112,13.6,0
6444,118,112,12.2,0
6445,118,120,15.8,0
6446,118,111,12,0
6447,118,112,12.2,0
6448,118,111,10.9,0
6449,118,120,12,0
6450,118,111,12.1,0
6451,118,111,0,1
6452,118,117,148,0
6453,118,112,11.9,0
6454,118,117,154,0
6455,118,111,0,1
6456,118,117,76,0
6457,118,111,0,1
6458,118,112,0,1
6459,118,120,0,1
6460,118,112,0,1
6461,118,120,17.3,0
6462,118,117,145,0
6463,118,120,18.8,0
6464,118,111,13.1,0
6465,118,117,174,0
6466,118,111,11.1,0
6467,118,111,15.2,0
6468,118,117,172,0
6469,118,111,0,1
6470,118,111,0,1
6471,118,117,159,0
6472,118,117,162,0
6473,118,111,12.3,0
6474,118,120,0,1
6475,118,112,12.2,0
6476,118,111,0,1
6477,118,120,19.2,0
6478,118,117,168,0
6479,118,112,0,1
6480,118,110,0,1
6481,119,112,12,0
6482,119,120,16.8,0
6483,119,110,18.4,0
6484,119,120,17.5,0
6485,119,117,117,0
6486,119,110,21.7,0
6487,119,110,29.8,0
6488,119,111,12.8,0
6489,119,110,26.4,0
6490,119,112,11.1,0
6491,119,110,12.9,0
6492,119,110,20.7,0
6493,119,110,28.9,0
6494,119,110,31.8,0
6495,119,110,34.9,0
6496,119,110,19.7,0
6497,119,110,27.9,0
6498,119,110,20.8,0
6499,119,112,0,1
6500,119,120,0,1
6501,119,110,0,1
6502,119,120,19.1,0
6503,119,117,169,0
6504,119,117,158,0
6505,119,110,18.2,0
6506,119,112,11.1,0
6507,119,111,13.3,0
6508,119,112,10.2,0
6509,119,110,0,1
6510,119,110,27.6,0
6511,119,110,30.9,0
6512,119,117,165,0
6513,119,117,96,0
6514,119,110,24.9,0
6515,119,120,0,1
6516,119,110,12,0
6517,119,110,26.8,0
6518,119,120,20.8,0
6519,128,112,17.2,0
6520,128,112,10.9,0
6521,128,112,15.2,0
6522,128,117,161,0
6523,128,115,38.4,0
6524,128,112,12.2,0
6525,128,115,36.8,0
6526,128,115,38.3,0
6527,128,112,17.6,0
6528,128,115,36.7,0
6529,128,115,39.9,0
6530,128,115,42.7,0
6531,128,119,10.9,0
6532,128,119,12.1,0
6533,128,115,31.1,0
6534,128,115,52.2,0
6535,128,117,94,0
6536,128,112,16.7,0
6537,128,115,35.7,0
6538,128,115,38.8,0
6539,128,115,0,1
6540,128,115,33.2,0
6541,128,112,10,0
6542,128,112,19.2,0
6543,128,119,10.8,0
6544,128,115,0,1
6545,128,117,186,0
6546,128,119,9.7,0
6547,128,115,0,1
6548,128,117,0,1
6549,128,115,0,1
6550,128,117,84,0
6551,129,115,41,0
6552,129,115,40.1,0
6553,129,119,10.9,0
6554,129,115,26,0
6555,129,115,24.9,0
6556,129,115,36.1,0
6557,129,117,149,0
6558,129,115,34.6,0
6559,129,115,36,0
6560,129,115,33,0
6561,129,117,138,0
6562,129,117,105,0
6563,129,115,38.9,0
6564,129,119,12.2,0
6565,129,112,11.4,0
6566,129,119,8,0
6567,129,115,36.2,0
6568,129,115,36.9,0
6569,129,112,16.9,0
6570,129,115,44.8,0
6571,129,115,37.3,0
6572,129,117,127,0
6573,129,115,0,1
6574,129,115,28.2,0
6575,129,115,0,1
6576,129,115,0,1
6577,129,119,10.8,0
6578,129,117,29,0
6579,129,117,0,1
6580,129,115,0,1
6581,129,112,7.8,0
6582,129,115,24.2,0
6583,129,117,0,1
6584,129,115,0,1
6585,129,119,0,1
6586,129,115,0,1
6587,129,119,12.8,0
6588,129,117,50,0
6589,129,117,0,1
6590,129,115,35.1,0
6591,136,110,22.4,0
6592,136,115,35.7,0
6593,136,110,19,0
6594,136,110,26.1,0
6595,136,110,28.2,0
6596,136,119,11.3,0
6597,136,110,25,0
6598,136,110,24.6,0
6599,136,110,25.8,0
6600,136,110,27.7,0
6601,136,110,29.1,0
6602,136,110,27.7,0
6603,136,110,25.6,0
6604,136,110,16.8,0
6605,136,110,24.9,0
6606,136,117,170,0
6607,136,111,12.1,0
6608,136,111,11.8,0
6609,136,110,27.1,0
6610,136,111,13.9,0
6611,136,111,12,0
6612,136,110,28.2,0
6613,136,110,17.8,0
6614,136,110,32.4,0
6615,136,110,30.8,0
6616,136,110,29,0
6617,136,110,23.5,0
6618,136,110,27.9,0
6619,136,110,19.5,0
6620,136,119,11.3,0
6621,136,110,0,1
6622,136,119,0,1
6623,136,110,26.1,0
6624,136,110,0,1
6625,136,111,11.3,0
6626,136,111,0,1
6627,136,110,19.7,0
6628,136,111,13.1,0
6629,136,111,13.8,0
6630,136,111,0,1
6631,136,110,0,1
6632,136,110,28.2,0
6633,137,110,35.9,0
6634,137,110,31.9,0
6635,137,110,21.7,0
6636,137,119,10.8,0
6637,137,117,165,0
6638,137,110,25.5,0
6639,137,112,16.8,0
6640,137,110,28.9,0
6641,137,119,11,0
6642,137,110,25.2,0
6643,137,110,26.6,0
6644,137,110,27.8,0
6645,137,110,33.2,0
6646,137,110,34.2,0
6647,137,110,20.7,0
6648,137,115,37.6,0
6649,137,110,30.2,0
6650,137,110,25.9,0
6651,137,110,26,0
6652,137,115,39,0
6653,137,110,25.9,0
6654,137,110,16,0
6655,137,119,12,0
6656,137,110,27,0
6657,137,110,17.8,0
6658,137,117,0,1
6659,137,119,10.8,0
6660,137,119,0,1
6661,137,117,42,0
6662,137,110,0,1
6663,137,115,39.2,0
6664,137,119,0,1
6665,137,110,0,1
6666,137,115,32.6,0
6667,137,110,0,1
6668,137,115,28.9,0
6669,137,110,30,0
6670,148,112,17.3,0
6671,148,112,18.8,0
6672,148,112,9.1,0
6673,148,112,16.2,0
6674,148,112,14.3,0
6675,148,112,17.7,0
6676,148,119,10.9,0
6677,148,112,11.9,0
6678,148,112,15,0
6679,148,115,37.8,0
6680,148,112,14,0
6681,148,112,15.3,0
6682,148,112,16.4,0
6683,148,112,15.9,0
6684,148,112,14.5,0
6685,148,112,12,0
6686,148,112,12.1,0
6687,148,119,9.6,0
6688,148,112,16.6,0
6689,148,112,11.9,0
6690,148,115,44,0
6691,148,115,38.7,0
6692,148,112,14,0
6693,148,112,17.3,0
6694,148,110,25,0
6695,148,112,13.8,0
6696,148,112,17.9,0
6697,148,112,13.9,0
6698,148,112,15,0
6699,148,112,0,1
6700,148,112,14.9,0
6701,148,110,24.8,0
6702,148,119,10.2,0
6703,148,112,0,1
6704,148,112,0,1
6705,148,119,0,1
6706,148,112,14.1,0
6707,148,112,0,1
6708,148,119,9.8,0
6709,148,115,0,1
6710,148,119,0,1
6711,148,112,16.3,0
6712,148,119,9.9,0
6713,148,112,0,1
6714,148,112,0,1
6715,148,112,13.2,0
6716,148,112,12.6,0
6717,148,112,14,0
6718,148,115,28.9,0
6719,148,112,10.1,0
6720,148,115,0,1
6721,148,112,12.7,0
6722,148,112,17.7,0
6723,148,112,12.1,0
6724,148,112,0,1
6725,148,112,0,1
6726,148,112,13.1,0
6727,148,112,0,1
6728,148,119,11.4,0
6729,148,112,0,1
6730,148,112,16.3,0
6731,148,112,15,0
6732,149,112,17.8,0
6733,149,112,13.5,0
6734,149,112,18.2,0
6735,149,115,32.9,0
6736,149,112,18.8,0
6737,149,115,42,0
6738,149,112,18.2,0
6739,149,112,14.5,0
6740,149,112,16.1,0
6741,149,112,15.9,0
6742,149,112,18.1,0
6743,149,112,13.1,0
6744,149,112,15.9,0
6745,149,112,16.7,0
6746,149,112,13.9,0
6747,149,112,20.7,0
6748,149,112,15.8,0
6749,149,112,17.2,0
6750,149,112,12.4,0
6751,149,112,15.2,0
6752,149,112,18.1,0
6753,149,112,19,0
6754,149,112,22.9,0
6755,149,112,16.1,0
6756,149,112,17.4,0
6757,149,115,37.8,0
6758,149,112,18.3,0
6759,149,117,124,0
6760,149,112,16.8,0
6761,149,112,14.1,0
6762,149,112,16.2,0
6763,149,115,33.7,0
6764,149,119,12.3,0
6765,149,110,21.5,0
6766,149,110,28.3,0
6767,149,110,39.3,0
6768,149,117,142,0
6769,149,112,9.4,0
6770,149,112,0,1
6771,149,112,17.3,0
6772,149,119,11.9,0
6773,149,112,22,0
6774,149,112,19.8,0
6775,149,112,15.5,0
6776,149,110,32.4,0
6777,149,112,13,0
6778,149,110,30.1,0
6779,149,112,0,1
6780,149,112,0,1
6781,149,112,20.2,0
6782,149,112,14.9,0
6783,149,112,0,1
6784,149,112,16.9,0
6785,149,112,19,0
6786,149,112,17,0
6787,149,112,15.1,0
6788,149,112,16.2,0
6789,149,112,15.8,0
6790,149,112,16.9,0
6791,149,117,188,0
6792,149,112,15.7,0
6793,149,112,18.8,0
6794,149,112,10.2,0
6795,149,112,0,1
6796,134,112,14.4,0
6797,134,110,28.1,0
6798,134,110,20.8,0
6799,134,111,13.1,0
6800,134,110,30.3,0
6801,134,110,24.9,0
6802,134,112,16.9,0
6803,134,110,41.9,0
6804,134,111,13.1,0
6805,134,111,12.8,0
6806,134,112,9.7,0
6807,134,110,32.8,0
6808,134,110,25.3,0
6809,134,110,26.9,0
6810,134,112,10.5,0
6811,134,117,154,0
6812,134,112,16.3,0
6813,134,112,12.4,0
6814,134,111,14,0
6815,134,112,11.1,0
6816,134,110,15.8,0
6817,134,110,15.1,0
6818,134,112,13,0
6819,134,115,35.5,0
6820,134,110,21.8,0
6821,134,110,18.2,0
6822,134,112,16.1,0
6823,134,110,22.9,0
6824,134,112,18.2,0
6825,134,110,0,1
6826,134,110,23.5,0
6827,134,111,14.1,0
6828,134,112,10.3,0
6829,134,110,0,1
6830,134,110,33.2,0
6831,134,110,23.1,0
6832,134,111,13.3,0
6833,134,112,0,1
6834,134,115,36,0
6835,134,115,34.1,0
6836,134,110,20.9,0
6837,134,112,0,1
6838,134,112,0,1
6839,134,111,14.7,0
6840,134,110,17.2,0
6841,134,111,14.1,0
6842,134,112,0,1
6843,134,110,26.6,0
6844,134,110,23.8,0
6845,134,115,37.8,0
6846,134,112,19.4,0
6847,134,110,21.2,0
6848,134,112,18.7,0
6849,134,112,0,1
6850,135,112,20.6,0
6851,135,112,12.6,0
6852,135,111,12.3,0
6853,135,112,9.5,0
6854,135,111,12.1,0
6855,135,110,39.8,0
6856,135,110,25.8,0
6857,135,112,12,0
6858,135,110,33.7,0
6859,135,112,15.5,0
6860,135,112,16.1,0
6861,135,112,13,0
6862,135,112,11.3,0
6863,135,110,19.1,0
6864,135,110,16.8,0
6865,135,110,26.8,0
6866,135,112,15.2,0
6867,135,110,29.9,0
6868,135,110,8.1,0
6869,135,110,29.1,0
6870,135,111,11.9,0
6871,135,111,12.4,0
6872,135,110,18.2,0
6873,135,111,15.5,0
6874,135,110,20.8,0
6875,135,110,28.4,0
6876,135,110,9.5,0
6877,135,110,21.2,0
6878,135,110,11.9,0
6879,135,112,0,1
6880,135,110,18.1,0
6881,135,110,26.4,0
6882,135,110,28,0
6883,135,111,0,1
6884,135,112,0,1
6885,135,110,20.2,0
6886,135,111,12,0
6887,135,110,0,1
6888,135,110,20.1,0
6889,135,110,26,0
6890,135,110,33,0
6891,135,112,0,1
6892,135,111,14.1,0
6893,135,112,11.1,0
6894,135,111,14.7,0
6895,135,110,16.1,0
6896,135,111,16.7,0
6897,135,110,11,0
6898,135,110,23.8,0
6899,135,112,11,0
6900,135,110,27.2,0
6901,135,110,0,1
6902,135,117,194,0
6903,135,110,9,0
6904,135,110,0,1
6905,150,111,12.3,1
6906,150,119,11.9,1
6907,150,112,14.3,1
6908,150,115,40.7,1
6909,150,111,12.9,1
6910,150,119,9,0
6911,150,119,14.6,1
6912,150,112,9.9,0
6913,150,119,10.4,1
6914,150,112,17.2,0
6915,150,112,12.3,1
6916,150,119,10.4,1
6917,150,110,28.2,1
6918,150,112,13.3,0
6919,150,119,9.8,1
6920,150,111,12.8,0
6921,150,110,24.2,1
6922,150,112,9.9,0
6923,150,110,29.4,0
6924,182,110,38,1
6925,182,110,23,1
6926,182,110,23,1
6927,182,119,8,0
6928,182,119,10,1
6929,182,110,35,1
6930,150,110,31.3,0
6931,150,119,13.1,0
6932,150,117,89,0
6933,150,110,35,0
6934,150,112,13.8,0
6935,151,112,20.3,0
6936,151,112,12.1,1
6937,151,111,14.8,1
6938,151,112,10.7,1
6939,151,111,14.8,1
6940,151,112,19.1,0
6941,151,112,9.1,1
6942,151,111,12.2,1
6943,151,111,10.9,1
6944,151,119,11.3,1
6945,151,112,14.4,1
6946,151,112,11,1
6947,151,110,36.8,1
6948,151,112,11.8,1
6949,151,110,24.1,0
6950,151,112,15.8,1
6951,151,112,12.8,0
6952,151,112,16.9,1
6953,151,112,10,1
6954,151,112,12.8,1
6955,151,111,15.1,0
6956,151,110,25.3,1
6957,151,111,12.8,0
6958,151,110,27,0
6959,151,111,13.3,0
6960,151,112,15.7,1
6961,151,110,22.7,1
6962,151,119,9.5,1
6963,151,112,20.8,0
6964,151,112,16.4,0
6965,151,112,14.1,0
6966,151,112,17.6,0
6967,151,112,14.7,0
6968,151,112,9.5,1
6969,151,112,11.3,0
6970,151,110,33.7,1
6971,151,110,24.3,1
6972,151,112,9.9,0
6973,151,111,14.9,1
6974,151,111,10.8,0
6975,151,111,12.7,0
6976,151,119,12.4,0
6977,151,110,21.1,0
6978,152,112,14.6,0
6979,152,111,12.9,1
6980,152,110,28.8,1
6981,152,111,15.1,1
6982,152,111,12.2,1
6983,152,120,19.7,1
6984,152,111,13.8,1
6985,152,111,13.1,0
6986,152,111,14.9,1
6987,152,110,25.9,0
6988,152,111,14.3,1
6989,152,111,11,1
6990,152,119,9.9,1
6991,152,111,14.7,1
6992,152,111,13.5,0
6993,152,111,14.8,1
6994,152,111,12.5,1
6995,152,110,34.7,0
6996,152,110,22,1
6997,152,111,12.7,1
6998,152,110,30.4,0
6999,152,119,11.5,0
7000,152,110,37,0
7001,152,120,17,0
7002,152,111,12.3,0
7003,152,110,28.6,0
7004,153,110,30.1,1
7005,153,119,9.9,1
7006,153,112,10.6,1
7007,153,119,10.4,1
7008,153,110,26.4,0
7009,153,110,23.1,1
7010,153,119,11.3,1
7011,153,119,10,1
7012,153,110,22.8,1
7013,153,110,33.8,1
7014,153,110,27.2,0
7015,153,119,12,1
7016,153,110,27.9,0
7017,153,110,24.4,0
7018,153,119,10.5,0
7019,153,110,31.4,0
7020,153,119,11,1
7021,153,111,11.4,0
7022,153,110,36.3,0
7023,153,112,13.2,0
7024,153,119,9.8,0
7025,154,115,42.5,1
7026,154,112,10.8,1
7027,154,119,9.1,0
7028,154,115,34.5,1
7029,154,119,6.9,0
7030,154,115,31,1
7031,154,119,9.5,0
7032,154,115,31.4,1
7033,154,115,35.1,1
7034,154,115,17.2,0
7035,154,119,8.8,0
7036,154,112,17.8,0
7037,154,119,7.8,0
7038,154,112,13.6,0
7039,154,112,9.7,0
7040,154,119,8.7,0
7041,155,115,42.1,1
7042,155,112,15.4,1
7043,155,112,17.8,1
7044,155,112,18.6,1
7045,155,112,19.9,1
7046,155,112,16.1,1
7047,155,112,16.6,1
7048,155,119,7.2,0
7049,155,115,37.1,1
7050,155,115,34.2,1
7051,155,NA,NA,0
7052,155,112,13.2,1
7053,155,119,8.9,0
7054,155,119,8,1
7055,155,112,16,1
7056,155,112,12.8,1
7057,155,112,8,1
7058,155,112,5.9,1
7059,155,119,7.7,1
7060,155,112,22,1
7061,155,112,16.9,1
7062,155,112,16.4,1
7063,155,112,9.2,1
7064,155,112,24,1
7065,155,112,15.9,1
7066,155,119,10.2,1
7067,155,119,10.3,1
7068,155,112,15.1,1
7069,155,112,15.8,1
7070,155,112,9.6,0
7071,155,115,41,1
7072,155,112,10.8,1
7073,155,112,19.2,0
7074,155,112,20.1,0
7075,155,119,11.4,0
7076,155,112,8.5,0
7077,155,119,9.6,0
7078,156,115,41.4,1
7079,156,112,16.9,1
7080,156,119,12.9,0
7081,156,112,17.3,0
7082,156,119,13.1,1
7083,156,112,17.8,1
7084,156,112,17.2,1
7085,156,115,37.7,1
7086,156,112,15.7,1
7087,156,119,12.5,1
7088,156,112,NA,1
7089,156,115,36.9,1
7090,156,115,39.4,1
7091,156,119,11.1,0
7092,156,115,41.7,1
7093,156,112,9,0
7094,156,112,15,1
7095,156,115,21,1
7096,156,112,20.8,1
7097,156,115,36,1
7098,156,112,23.6,1
7099,156,112,15.9,1
7100,156,119,9.4,1
7101,156,119,10.1,1
7102,156,115,43.8,0
7103,156,119,9.9,1
7104,156,112,17.5,1
7105,156,112,19.4,0
7106,156,112,20.7,1
7107,156,112,15.8,1
7108,156,115,37.5,0
7109,156,119,11.3,0
7110,156,112,19.4,1
7111,156,112,7,0
7112,156,119,11,0
7113,156,112,19.8,1
7114,156,112,8.9,0
7115,156,112,9.5,0
7116,156,117,37,0
7117,156,112,12.1,0
7118,156,112,18.6,0
7119,156,112,17,0
7120,156,112,17.9,0
7121,156,112,18.8,0
7122,156,112,16.5,0
7123,156,117,156,0
7124,156,119,13.2,0
7125,156,112,19,0
7126,156,115,35.3,0
7127,156,112,10.6,0
7128,156,112,9.5,0
7129,156,112,16,0
7130,157,115,41.6,1
7131,157,115,41.5,1
7132,157,112,7.9,1
7133,157,116,117,1
7134,157,112,14,1
7135,157,117,132,1
7136,157,119,11.8,1
7137,157,119,12.6,1
7138,157,117,169,1
7139,157,115,34.3,0
7140,157,115,38.3,1
7141,157,117,153,0
7142,157,115,41.4,1
7143,157,115,45.8,1
7144,157,112,15.4,1
7145,157,119,10.6,1
7146,157,112,17.7,1
7147,157,112,10.8,1
7148,157,115,39.1,0
7149,157,112,19,1
7150,157,112,16.3,0
7151,157,117,147,1
7152,157,112,14.6,1
7153,157,115,42.8,1
7154,157,119,14.6,0
7155,157,112,22,0
7156,157,117,138,0
7157,157,119,8.6,0
7158,157,117,26,0
7159,157,112,10.6,0
7160,157,112,15,0
7161,157,119,8.8,0
7162,157,116,101,0
7163,157,119,10.2,1
7164,157,116,99,0
7165,157,115,37.6,0
7166,157,112,7.2,0
7167,157,117,22.8,0
7168,157,119,10.8,0
7169,157,119,10,0
7170,157,112,15.8,0
7171,157,119,12.8,0
7172,159,119,9.5,1
7173,159,115,35,1
7174,159,119,7.4,1
7175,159,119,8.5,1
7176,159,111,10,0
7177,159,112,14,1
7178,159,112,13.5,1
7179,159,115,38,1
7180,159,112,13.8,0
7181,159,115,39.8,0
7182,159,119,9.5,0
7183,159,118,23,0
7184,159,119,8.1,0
7185,161,119,7.8,1
7186,161,112,5.8,1
7187,161,115,26.7,1
7188,161,115,34,1
7189,161,115,32.5,1
7190,161,119,14.2,1
7191,161,115,41,1
7192,161,115,23,1
7193,161,115,34.8,1
7194,161,115,44.5,1
7195,161,115,42.5,1
7196,161,115,35.4,1
7197,161,115,38.3,0
7198,161,110,32,0
7199,161,119,13.8,1
7200,161,119,8,0
7201,161,112,17.3,0
7202,161,NA,NA,0
7203,162,115,34.8,1
7204,162,112,13.1,1
7205,162,115,37.2,1
7206,162,115,19.2,1
7207,162,112,19.6,0
7208,162,115,37.7,1
7209,162,115,31.8,1
7210,162,115,33,1
7211,162,115,41.1,1
7212,162,115,40.4,0
7213,162,115,34.6,1
7214,162,115,38.8,1
7215,162,115,42.5,0
7216,162,115,40.7,0
7217,162,115,39.6,0
7218,162,115,40.8,1
7219,162,115,44.8,1
7220,162,115,36.8,0
7221,162,112,16,0
7222,162,115,36.2,1
7223,162,112,16,1
7224,162,115,35.3,1
7225,162,115,36.7,1
7226,162,112,12.3,1
7227,162,115,32.7,1
7228,162,118,23.6,1
7229,162,115,36.3,1
7230,162,115,41.8,0
7231,162,115,29.1,1
7232,162,115,35.1,1
7233,162,115,35.8,0
7234,162,115,38.3,1
7235,162,118,20.5,1
7236,162,115,39.7,1
7237,162,110,20.1,1
7238,162,118,23,0
7239,162,115,21.9,0
7240,162,115,36.8,0
7241,162,115,42.4,1
7242,162,115,37,0
7243,162,115,35,1
7244,162,115,21.4,1
7245,162,112,11.5,1
7246,162,115,34.2,0
7247,162,112,18.9,1
7248,162,112,13.9,0
7249,162,115,24.9,0
7250,162,112,19.8,0
7251,162,115,30.8,0
7252,162,118,21.9,1
7253,162,115,37.1,0
7254,162,118,21,0
7255,162,110,15.3,0
7256,162,115,32.7,0
7257,162,115,38.7,0
7258,162,115,39.2,0
7259,162,112,10.3,0
7260,162,115,41.4,0
7261,162,112,13.9,0
7262,163,112,10.2,1
